CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
42.592.257/0001-20;2024-06-28;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;1;225;;;;2000;1539221.41
42.592.257/0001-20;2024-06-28;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;4;106;;;;3640;3698568.73
42.592.257/0001-20;2024-06-28;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;2;20;;;;499;2797349.53
42.592.257/0001-20;2024-06-28;1;CRI/CRA;VERT  COMPANHIA SECURITIZADORA;25005683000109;1;179;;;;3000;3319094.1
42.592.257/0001-20;2024-06-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;1;100;;;;10000;10795954.14
42.592.257/0001-20;2024-06-28;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;1;114;;;;1667;1655927.14
42.592.257/0001-20;2024-06-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;1;158;;;;3000;3019224.2
42.592.257/0001-20;2024-06-28;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;1;56;;;;10000;10206740.27
42.592.257/0001-20;2024-06-28;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;1;174;;;;5974;4047099.31
42.592.257/0001-20;2024-06-28;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;1;172;;;;2000;2116468.08
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;48;1;;;;11002;6722455.96
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;163;1;;;;2233;1926403.91
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;179;2;;;;3000;3294775.5
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;45;1;;;;5000;4319051.84
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;28;1;;;;2400;1872795.84
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;160;1;;;;7040;7415523.3
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;123;2;;;;1000;1022177.46
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VERT  COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;10000;3500000
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;160;1;;;;10913;11302904.44
42.592.257/0001-20;2024-09-30;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;32;1;;;;7000;3960523.38
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;20;1;;;;1397;6000959.63
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;78;1;;;;2700;1892392.95
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;63;1;;;;5000;5874213.32
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;199;1;;;;4972;4976768.56
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VERT  COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3400;1190000
42.592.257/0001-20;2024-09-30;1;FIDC;URA AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;25382606000160;;;;;;5898;5939336.31
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;114;1;;;;3333;3334675.05
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;259;2;;;;9700;9879526.32
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;1;;;;5025;5988556.9
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;1;;;;10000;11917526.17
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;213;1;;;;6000;3624220.7
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;140;1;;;;5000;4971389.85
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;329;1;;;;14620;15142349.76
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;163;1;;;;4000;3450790.71
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;23;1;;;;10000;7536458.41
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;20;2;;;;499;2798005.73
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;172;1;;;;2000;2125745.89
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;36;1;;;;20000;22512961.17
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;243;1;;;;2000;1953364.92
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;38;2;;;;2000;2006467.74
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;1;;;;4000;4767010.47
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;128;1;;;;2084;2279364.52
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;174;1;;;;5974;4194289.74
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;158;1;;;;3000;3034798.13
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;31;1;;;;20000;22382429.64
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;114;1;;;;1667;1667837.78
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;56;1;;;;10000;10555331.82
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;154;1;;;;7163;7796692.32
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;100;1;;;;10000;11285354.42
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;14;1;;;;2163;2577760.91
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;162;1;;;;15000;16291119.32
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;199;1;;;;5000;5004795.42
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;38;2;;;;3000;3009701.6
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;255;1;;;;2000;1549915.76
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;55;1;;;;20000;11707678.36
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;24;1;;;;14300;14398487.38
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VERT  COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3000;1050000
42.592.257/0001-20;2024-09-30;1;Outras Cotas de FI;0;0;;;;;;0;0
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;28;1;;;;3300;2575094.28
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;233;1;;;;9000;9153010.32
42.592.257/0001-20;2024-09-30;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇAO;8769451000178;163;1;;;;10000;8626976.77
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;313;1;;;;669;701752.52
42.592.257/0001-20;2024-09-30;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;103;1;;;;5000;5018824.26
42.592.257/0001-20;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;106;4;;;;3640;3558947.18
42.592.257/0001-20;2024-09-30;1;CRI/CRA;ECO SECURITIZADORA  S.A.;10753164000143;150;1;;;;20000;21239977.62
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;106;4;;;;3640;3258558
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;20;2;;;;499;2159086.62
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;48;1;;;;11002;4374409.03
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;114;1;;;;1667;1671594.22
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;56;1;;;;10000;10263800.27
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;140;2;;;;5000;5166297.07
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;201;1;;;;3000;3010666.67
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;172;1;;;;2000;2108601.51
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;213;1;;;;6000;3633136.81
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;225;1;;;;2000;1318678.26
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;36;1;;;;20000;22417663.1
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;20;1;;;;1397;3926855.56
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;329;1;;;;10913;11089608.27
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;14;1;;;;5025;6043634.46
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;150;1;;;;20000;20691478.2
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;24;1;;;;14300;14414015.07
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;313;1;;;;669;686357.88
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;232;1;;;;5000;5138450.02
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;199;1;;;;4972;4970609.83
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;23;1;;;;10000;5110520.02
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3000;3000000
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;162;1;;;;15000;15728103.64
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;14;1;;;;7163;8615035.55
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;223;2;;;;3000;3336262.39
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;259;2;;;;9700;9870516.91
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;163;1;;;;10000;8936297.22
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;31;1;;;;20000;21876871.24
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;199;1;;;;5000;4998602
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;223;2;;;;9000;9025791.51
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;51;1;;;;3300;1673626.49
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;212;1;;;;5000;5021858.2
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;55;1;;;;20000;10832595.62
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;222;1;;;;10000;10244134.59
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;51;1;;;;2400;1217182.9
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;243;1;;;;2000;1960513.32
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;329;1;;;;14620;14856599.73
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;201;1;;;;2000;2007111.11
42.592.257/0001-20;2024-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;32;1;;;;7000;3748995.54
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;45;1;;;;5000;4162250.66
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;354;1;;;;12000;12281080.23
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;2773542000122;114;1;;;;3333;3342185.68
42.592.257/0001-20;2024-12-31;1;CRI/CRA;CANAL COMPANHIA DE SECURITIZAÇÃO;41811375000119;103;1;;;;5000;5020746.88
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;100;1;;;;10000;11065950.23
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;154;1;;;;7163;7538165.1
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;163;1;;;;2233;1995475.17
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;10000;10000000
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;123;2;;;;1000;1055524.72
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;160;1;;;;7040;7210103.75
42.592.257/0001-20;2024-12-31;1;FIDC;URA AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;25382606000160;;;;;;5898;5943412.57
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;79;1;;;;3400;3400000
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;163;1;;;;4000;3574518.89
42.592.257/0001-20;2024-12-31;1;Outras Cotas de FI;0;0;;;;;;0;0
42.592.257/0001-20;2024-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A;2773542000122;14;1;;;;4000;4810853.3
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;159;1;;;;2700;1832024.69
42.592.257/0001-20;2024-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZAÇÃO;8769451000178;158;1;;;;3000;3044072.22
42.592.257/0001-20;2024-12-31;1;CRI/CRA;ECO SECURITIZADORA DIREITOS CREDITORIOS;10753164000143;174;1;;;;5974;3060822.84
42.592.476/0001-09;2024-03-31;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA021004NO;26609050000164;12;1;;;;2416;567861.27
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;7357;7938208.83
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA02200C1H;41534746000162;7;2;;;;5597;5910434.32
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;3784;3897369.42
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;4440;4573023.31
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;8250;8542159.46
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022004MP;41534746000162;2;1;;;;3000;3084964.49
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;2990;2992051.49
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;9000;9006175.06
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;;5;1;;;;1500;1544940.31
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;1323;1359392.59
42.592.476/0001-09;2024-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FIC FI;6175696000173;;;;;;79619.01;5257617.98
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA02300SV5;41534746000162;28;1;;;;9938;10055831.43
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;3500;3568465.37
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA0230080X;41534746000162;17;1;;;;2000;2061744.24
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;4842;4936716.95
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;3750;3853153.61
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;787;849173.62
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;;5;2;;;;1500;1553119.9
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;213;229827.17
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;810;810555.76
42.592.476/0001-09;2024-03-31;1;CRI/CRA;CERES SECURITIZADORA - CRA02300SV2;41534746000162;27;1;;;;10118;10237965.63
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;4842;4928972.5
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022004MP;41534746000162;2;1;;;;3000;3079301.58
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;268;286853.64
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;810;810519.55
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;276;280409.5
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;250;254794.39
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA02200C1H;41534746000162;7;2;;;;5597;5736879.56
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;9000;9005772.75
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;3784;3844454.91
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;787;842364.98
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;1500;1523964.69
42.592.476/0001-09;2024-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FIC FI;6175696000173;;;;;;280288.33;19022969.23
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;8250;8408214.89
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;4440;4510935.47
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;3750;3843719.55
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;213;227984.42
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0230080X;41534746000162;17;1;;;;2000;2058019.3
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA02300SV5;41534746000162;28;1;;;;9938;10648289.87
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;1323;1356064.26
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;7357;7874560.53
42.592.476/0001-09;2024-06-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA021004NO;26609050000164;12;1;;;;2416;10991.83
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;1500;1528766.34
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;3500;3562867.36
42.592.476/0001-09;2024-06-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;2990;2991917.84
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0230080X;41534746000162;17;1;;;;2000;2147897.15
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;787;811500.03
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;3750;3995604.39
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA -  CRA022004MP;41534746000162;2;1;;;;3000;3084868.69
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA0220093T;41534746000162;7;1;;;;1323;1409649.23
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;4440;4682951.25
42.592.476/0001-09;2024-09-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA024006SH;26609050000164;21;1;;;;494;510996.99
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;3500;3715792.48
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;213;219630.88
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;1500;1582078.12
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;2990;3121449.16
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA02300SV5;41534746000162;28;1;;;;9938;10707297.5
42.592.476/0001-09;2024-09-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA021004NO;26609050000164;12;1;;;;2416;11468.5
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;1500;1598874.91
42.592.476/0001-09;2024-09-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA024006SH;26609050000164;21;1;;;;789;816147.01
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA02200C1H;41534746000162;7;2;;;;5597;5963572.74
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;3784;3991055.75
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;7357;7586030.13
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NG;41534746000162;5;1;;;;276;291102.37
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;9000;9395666.36
42.592.476/0001-09;2024-09-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA024006SH;26609050000164;21;1;;;;5947;6151617.6
42.592.476/0001-09;2024-09-30;1;CRI/CRA;TRAVESSIA SECURITIZADORA - CRA024006SH;26609050000164;21;1;;;;2500;2586017.15
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022005PL;41534746000162;3;1;;;;4842;5140533.48
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008YF;41534746000162;6;1;;;;810;845609.97
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022008NI;41534746000162;5;2;;;;8250;8793811.98
42.592.476/0001-09;2024-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FIC FI;6175696000173;;;;;;97516.29;6778163.09
42.592.476/0001-09;2024-09-30;1;CRI/CRA;CERES SECURITIZADORA - CRA022007VN;41534746000162;4;1;;;;268;276343.08
