CNPJ_Fundo_Classe;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
01.636.325/0001-28;2025-03-31;1;0;0;0;0;0;0;0.01123595505618;0.0108201917454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01123595505618;0.0108201917454;0.53932584269663;0.51936920377914;0.43820224719101;0.42198747807055;0;0;0;0;0.0146;0.01283062950429;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;5681;6892441.53;0;0
01.636.325/0001-28;2025-06-30;1;0.03125;0.024959;0.03125;0.024959;0.020833;0.01664;0.03125;0.024959;0.020833;0.01664;0.03125;0.024959;0.0625;0.049919;0.03125;0.024959;0.052083;0.041599;0.03125;0.024959;0.020833;0.01664;0.010417;0.00832;0.197918;0.158076;0.427083;0.341111;0;0;0;0;0.0144;0.0115;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;757;9766593.53;0;0
01.636.325/0001-28;2025-09-30;1;0.03125;0.03111312205327;0.03125;0.03111312205327;0.020833;0.02074291241501;0.03125;0.03111312205327;0.020833;0.02074291241501;0.03125;0.03111312205327;0.0625;0.06222749067579;0.03125;0.03111312205327;0.052083;0.05185603446828;0.03125;0.03111312205327;0.020833;0.02074291241501;0.010417;0.01037145620751;0.197918;0.19705268166561;0.427083;0.425218;0;0;0;0;0.0144;0.014336;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;350;3454836.91;0;0
01.636.325/0001-28;2025-12-31;2;0.03125;0.03111312205327;0.03125;0.03111312205327;0.020833;0.02074291241501;0.03125;0.03111312205327;0.020833;0.02074291241501;0.03125;0.03111312205327;0.0625;0.06222749067579;0.03125;0.03111312205327;0.052083;0.05185603446828;0.03125;0.03111312205327;0.020833;0.02074291241501;0.010417;0.01037145620751;0.197918;0.19705268166561;0.427083;0.425218;0;0;0;0;0.0144;0.014336;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;186269.82;6258202.85;0;0
01.657.856/0001-05;2025-03-31;1;0.075887;0.075362;0.030873;0.030661;0.015027;0.014923;0;0;0;0;0.008511;0.008451;0.038625;0.038358;0.02438;0.024212;0;0;0.044757;0.044447;0;0;0.041279;0.040994;0.351955;0.349525;0.368707;0.366162;1;0.993094;;;;;;;Os contratos com os locatários das lojas de propriedades do FUNDO tem como indice de reajuste o IGP-M. Os contratos dispõem de cláusula de garantia por fiança e/ou depósito em caução, garantia de valor mínimo.;A Administradora contrata cobertura de seguros, através de Seguradoras renomadas e devidamente registradas na SUSEP,  atualizando os valores anualmente. A apólice cobre a incendio, queda de raio, explosão e implosão, queda de aeronaves, cobrindo também a interrupção de negócios em consequencia de  incêndio, queda de raio, explosão e implosão e queda de aeronaves.Cláusula contratual de contratação de seguro do conteúdo da loja ou espaço de uso comercial, abrangendo instalações, móveis, estoques de mercadorias e equipamentos.;;;;77215.44;;;230676.65
01.657.856/0001-05;2025-06-30;2;0.042072;0.041709;0.012204;0.012099;0;0;0;0;0.006745;0.006687;0.030615;0.03035;0.026181;0.025955;0;0;0.033769;0.033477;0;0;0.036313;0.035999;0;0;0.402243;0.398768;0.409858;0.406315;1;0.991359;;;;;;;Os contratos com os locatários das lojas de propriedades do FUNDO tem como indice de reajuste o IGP-M. Os contratos dispõem de cláusula de garantia por fiança e/ou depósito em caução, garantia de valor mínimo.;A Administradora contrata cobertura de seguros, através de Seguradoras renomadas e devidamente registradas na SUSEP,  atualizando os valores anualmente. A apólice cobre a incendio, queda de raio, explosão e implosão, queda de aeronaves, cobrindo também a interrupção de negócios em consequencia de  incêndio, queda de raio, explosão e implosão e queda de aeronaves.Cláusula contratual de contratação de seguro do conteúdo da loja ou espaço de uso comercial, abrangendo instalações, móveis, estoques de mercadorias e equipamentos.;;Não há política de contratação de seguro específico;;67164.41;;;234864.13
01.657.856/0001-05;2025-09-30;1;0.027901;0.027678;0;0;0;0;0.006479;0.006427;0.029118;0.028885;0.025576;0.025371;0;0;0.038996;0.038684;0;0;0.034538;0.034261;0;0;0.014285;0.014171;0.383475;0.380405;0.421037;0.417667;1;0.973549;;;;;;;Os contratos com os locatários das lojas de propriedades do FUNDO tem como indice de reajuste o IGP-M. Os contratos dispõem de cláusula de garantia por fiança e/ou depósito em caução, garantia de valor mínimo.;A Administradora do condomínio contrata cobertura de seguros, através de Seguradoras renomadas e devidamente registradas na SUSEP,  atualizando os valores anualmente. A apólice cobre a incêndio, queda de raio, explosão e implosão, queda de aeronaves.Cláusula contratual de contratação de seguro do conteúdo da loja ou espaço de uso comercial, abrangendo instalações, móveis, estoques de mercadorias e equipamentos.;;;;7376.73;;;354240.04
01.657.856/0001-05;2025-12-31;1;0.011992;0.011865;0;0;0.007098;0.007022;0.031287;0.030954;0.02161;0.02138;0;0;0.032522;0.032176;0;0;0.014171;0.01402;0;0;0.022544;0.022304;0;0;0.483436;0.478286;0.367589;0.363673;1;0.98168;0;0;0;0;0;0;Os contratos com os locatários das lojas de propriedades do FUNDO tem como indice de reajuste o IGP-M. Os contratos dispõem de cláusula de garantia por fiança e/ou depósito em caução, garantia de valor mínimo.;A Administradora do condomínio contrata cobertura de seguros, através de Seguradoras renomadas e devidamente registradas na SUSEP,  atualizando os valores anualmente. A apólice cobre a incêndio, queda de raio, explosão e implosão, queda de aeronaves.Cláusula contratual de contratação de seguro do conteúdo da loja ou espaço de uso comercial, abrangendo instalações, móveis, estoques de mercadorias e equipamentos.;;;;125975.71;;;252520.04
01.964.775/0001-40;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15945.4;0;1337602.77;
01.964.775/0001-40;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30288.89;0;1382335.64;
01.964.775/0001-40;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38370.47;;1393080.05;
01.964.775/0001-40;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13248.09;;1443096.68;
02.508.235/0001-14;2025-03-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.990129;;;;;;;1;0.990129;;;O contrato é típico, corrigido anualmente pelo IPCA acumulado (últimos 12 (doze) meses anteriores ao reajuste);O seguro é contratado pelo locatário.;;;;5725.01;;;2243911.76
02.508.235/0001-14;2025-06-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.985701;;;;;;;1;0.985701;;;O contrato é típico, corrigido anualmente pelo IPCA acumulado (últimos 12 (doze) meses anteriores ao reajuste);O seguro é contratado pelo locatário.;;;;5654.59;;;2220493.54
02.508.235/0001-14;2025-09-30;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.985691;;;;;;;1;0.985691;;;O contrato é típico, corrigido anualmente pelo IPCA acumulado (últimos 12 (doze) meses anteriores ao reajuste).;O seguro é contratado pelo locatário.;;;;5689.94;;;2333672.89
02.508.235/0001-14;2025-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;0.977227273865575;;;;;;;1;0.977227273865575;;;O contrato é típico, corrigido anualmente pelo IPCA acumulado (últimos 12 (doze) meses anteriores ao reajuste).;O seguro é contratado pelo locatário.;;;;5248.92;;;998091.28
03.251.720/0001-18;2025-03-31;1;0.03401357210976;0.02509545845409;0;0;0.04200238762777;0.03098966407539;0;0;0.03756238905583;0.02771380115401;0;0;0.13034815005004;0.09617180381975;0.15409319596915;0.11369106970076;0;0;0.02323389294506;0.01714213353564;0;0;0.04436641326779;0.03273385921732;0.5343799989746;0.39426941162461;0;0;0.92795996374428;0.68465554402989;0;0;0.05135154927734;0.03788754286919;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;11327299.89;0;2035836.51
03.251.720/0001-18;2025-06-30;1;0;0;0.03446719734246;0.0291339874533;0;0;0.03320762631181;0.02806931351886;0;0;0.10696381002945;0.09041298798947;0.17743347897948;0.14997867970002;0;0;0.02248236348315;0.01900360186326;0;0;0.03710924316157;0.03136722182336;0.0109619476392;0.00926577353566;0.57737433305288;0.48803551991428;0;0;0.87598986729044;0.74044540231333;0;0;0.10680048794417;0.0902749372064;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;101572;11708748;0;1531704.96
03.251.720/0001-18;2025-09-30;2;0.03031285384531;0.02027203907184;0;0;0.02938601334721;0.01965220476371;0;0;0.09407142414116;0.06291125195488;0.15604735894621;0.10435830864883;0;0;0.02127495859543;0.01422785179183;0;0;0.03700582790651;0.02474803570245;0.01012957609456;0.00677426029954;0.16905393943668;0.1130565958256;0.45271804768693;0.30275994461205;0;0;0.856853;0.572699;0;0;0.12403920991434;0.0829525231328;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;12152017.43;0;3613036.26
03.251.720/0001-18;2025-12-31;1;0.03391453131789;0.00885027202103;0;0;0;0;0.10524869339043;0.02746550019024;0.1745884128582;0.04556026238522;0;0;0.013803;0.0062115290024;0;0;0.04274585812526;0.01115487838045;0.01133314030573;0.0029574748835;0.15701648007637;0.04097472400356;0.01868433625348;0.00487582909007;0.43266576574872;0.11290764083311;0;0;0.838816;0.22150541801035;0;0;0.13036389316054;0.03401951527435;0;0;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra: a) Cláusulas de Benfeitorias b) Cláusulas de revisão de aluguel - seguindo a legislação vigente c) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locação d) Garantia exigida - as garantias aceitas são garantia bancária(fiança ou seguro fiança) ou deposito caução Vale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações. Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações. As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;0;12590000.08;0;3697127.62
