CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
59.693.395/0001-06;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;263268.24;263268.24;;;;;;;263268.24;263268.24;;;-33000;-33000;;;;;;;;;-3000;-3000;;;;;-1807.04;;;;;;;;;;;;;;-297.47;-392;-38104.51;-36392;225163.73;226876.24;179844.5;170852.275;;;170852.275;0;170852.275;0.95
59.718.930/0001-28;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-647.85;-647.85;0;0;0;0;0;0;-647.85;-647.85;0;0;-17144.74;-17144.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19863.34;-17144.74;2718.6;-17792.59;2070.75;2070.75;1967.2125;;0;2070.75;0;2070.75;1
59.718.930/0001-28;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-11198.86;0;0;0;0;0;-11198.86;0;-11198.86;0;11274.22;11274.22;0;0;0;0;0;0;11274.22;11274.22;0;0;-162640.03;-162640.03;0;0;0;0;0;0;0;0;0;0;-14000;0;0;0;-1581.16;-1581.16;0;0;0;0;0;0;0;0;0;0;0;0;-3689.38;36772.01;-181910.57;-127449.18;-181835.21;-116174.96;-111385.62;0;;0;0;0;0;0
59.718.930/0001-28;2025-09-30;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16584.27;0;0;0;0;0;-16584.27;0;-16584.27;0;7723.78;7723.78;0;0;0;0;0;0;7723.78;7723.78;0;0;-207494.61;-207494.61;0;0;0;0;0;0;0;0;0;0;-12250.01;0;0;0;-1581.13;-1581.13;0;0;0;0;0;0;0;0;0;0;0;0;-173.61;-173.61;-221499.36;-209249.35;-230359.85;-201525.57;-312911.19;0;;0;0;0;0;0
59.718.930/0001-28;2025-12-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1703.33;0;0;0;0;0;1703.33;0;1703.33;0;9296.15;9296.15;0;0;0;0;0;0;9296.15;9296.15;0;0;-260136.6;-260136.6;0;0;0;0;0;0;0;0;0;0;-8750.03;0;0;0;-790.57;-790.57;0;0;0;0;0;0;0;0;0;0;0;0;-5066.44;25462.13;-274743.64;-235465.04;-263744.16;-226168.89;-539080.08;0;;0;0;0;0;0
59.890.241/0001-04;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;8237.3;;;;8237.3;0;;;;;;;;;0;0;8237.3;0;6.1;6.1;;;;;;;6.1;6.1;;;-8146.74;;;;;;;;;;-500;;;;;;;;;;;;;;;;;;;;;;-8646.74;0;-403.34;6.1;6.1;5.795;;;5.795;0;5.795;0.95
59.890.241/0001-04;2025-06-30;2;;;;;;;;;0;0;;;;;15252063.05;;-3408618.68;;;;;;11843444.37;0;;;;;;;;;0;0;11843444.37;0;1151.68;1151.68;;;;;;;1151.68;1151.68;;;-22020.61;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;197594.17;197594.17;174073.56;197594.17;12018669.61;198745.85;198751.95;188814.3525;;;188814.3525;0;188814.3525;0.95
59.890.241/0001-04;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;5272;5272;;;;;;;5272;5272;;;-33082.81;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-34582.81;0;-29310.81;5272;5272;5008.4;;;5008.4;0;5008.4;0.95
59.890.241/0001-04;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;37864.33;37864.33;;;;;;;37864.33;37864.33;;;-30359.58;-81759.7;;;;;;;;;-1500;-4500;;;;;;;;;;;;;;;;;;;389657;;357797.42;-86259.7;395661.75;-48395.37;-43123.37;0;;;0;0;0;0
59.891.323/0001-65;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;4119.87;;;;4119.87;0;;;;;;;;;0;0;4119.87;0;;;;;;;;;0;0;;;-7823.82;;;;;;;;;;-500;;;;;;;;;;;;;;;;;;;;;;-8323.82;0;-4203.95;0;0;0;;;0;0;0;0
59.891.323/0001-65;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;83.49;83.49;;;;;;;83.49;83.49;;;-24137.07;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-25637.07;0;-25553.58;83.49;83.49;79.3155;;;79.3155;0;79.3155;0.95
59.891.323/0001-65;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;3.01;3.01;;;;;;;3.01;3.01;;;-24237.82;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-25737.82;0;-25734.81;3.01;3.01;2.8595;;;2.8595;0;2.8595;0.95
59.891.323/0001-65;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;1.68;1.68;;;;;;;1.68;1.68;;;-24159.11;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-25659.11;0;-25657.43;1.68;4.69;4.4555;;;4.4555;0;4.4555;0.95
59.891.409/0001-98;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;4163;;;;4163;0;4163;0;;;;;;;;;0;0;;;-7827.31;;;;;;;;;;-500;;;;;;;;;;;;;;;;;;;;;;-8327.31;0;-4164.31;0;0;0;;;0;0;0;0
59.891.409/0001-98;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-24148.03;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-25648.03;0;-25648.03;0;0;0;;;0;0;0;0
59.891.409/0001-98;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-24756.36;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-26256.36;0;-26256.36;0;0;0;;;0;0;0;0
59.891.409/0001-98;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-24177.06;;;;;;;;;;-1500;;;;;;;;;;;;;;;;;;;;;;-25677.06;0;-25677.06;0;0;0;;;0;0;0;0
59.987.139/0001-13;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-39960;0;-39960;0;0;0;47804799.87;0;0;0;0;0;47804799.87;0;47764839.87;0;0;150102.79;150102.79;0;0;0;0;0;150102.79;150102.79;0;0;-501222.13;-96732.15;0;0;0;0;0;0;0;0;0;0;-12727.4;0;0;0;-22355.14;-3605.14;0;0;0;0;0;0;0;-39960;0;0;0;0;-163946.28;0;-700250.95;-140297.29;47214691.71;9805.5;9805.5;9315.225;;;9315.225;0;9315.225;0.95
59.987.139/0001-13;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13495119.02;18186888.77;5740719.54;0;0;0;0;0;19235838.56;18186888.77;19235838.56;18186888.77;0;355077.41;355077.41;0;0;0;0;0;355077.41;355077.41;;0;-1088959.43;-1235067.38;0;0;0;0;0;0;0;0;0;0;-23999.96;0;0;0;-67855.65;-20259.5;0;0;-92815.33;0;0;0;0;0;0;0;0;0;-27215.7;0;-1300846.07;-1255326.88;18290069.9;17286639.3;17286639.3;16422307.335;;;10209020.665;-10209020.67;-0.005;0.590573
59.987.139/0001-13;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-15700;0;-15700;0;22323164.79;22323164.79;77344351.04;0;0;0;0;0;99667515.83;22323164.79;99651815.83;22323164.79;0;424321.3;455254.3;0;0;0;0;0;455254.3;424321.3;;0;-1920138.15;-1720515.28;0;0;0;0;0;0;0;0;0;0;-23272.64;0;0;0;-203239.51;-157085.66;0;0;-88534.85;0;0;0;0;-15700;0;0;0;0;-7500;0;-2242685.15;-1893300.94;97864384.98;20854185.15;38140824.45;36233783.2275;;;36425349.0775;-35226600.85;1198748.2275;0.955023
60.027.987/0001-60;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2128977.67;2553802.1;2265341.93;-299166.75;0;0;0;0;4394319.6;2254635.35;4394319.6;2254635.35;2120349.15;2120349.15;0;0;0;0;-26117.08;-26117.08;2094232.07;2094232.07;0;0;-302175.12;-302175.12;0;0;-206788.26;-206788.26;0;0;0;0;0;0;-5833.34;0;0;0;-5782.48;-5782.48;0;0;0;0;0;0;0;0;0;0;0;0;-46295.17;-46295.17;-566874.37;-561041.03;5921677.3;3787826.39;3787826.39;3598435.0705;;0;3598265.1;-1743394.0198;1854871.0802;0.949955
60.027.987/0001-60;2025-09-30;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5919964.86;5490051.15;-1138943.18;-106769.74;545960.41;545960.41;0;0;5326982.09;5929241.82;5326982.09;5929241.82;1413828.64;1413828.64;0;0;0;0;-212272.17;-212272.17;1201556.47;1201556.47;0;0;-451800.47;-451800.47;0;0;-292679.56;-292679.56;0;0;0;0;0;0;-8750.01;0;0;0;-9464.29;-9464.29;0;0;0;0;0;0;0;0;0;0;0;0;-119397.7;-67655.54;-882092.03;-821599.86;5646446.53;6309198.43;6309198.43;5993738.5085;;0;6446904.06;-3607554.77;2839349.29;1.021826
60.027.987/0001-60;2025-12-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42666209.44;4125110.77;-35318079.23;44370.08;1866052.18;1866052.18;0;0;9214182.39;6035533.03;9214182.39;6035533.03;12136801.42;12136801.42;0;0;0;0;-355268.44;-355268.44;11781532.98;11781532.98;0;0;-1649081.28;-1649081.28;0;0;103394.13;103394.13;0;0;0;0;0;0;-8750.01;5833.34;0;0;-5782.46;-5782.46;0;0;-126783.87;-126783.87;0;0;0;0;0;0;0;0;-60474.39;-363791.49;-1747477.88;-2036211.63;19248237.49;15780854.38;22090052.81;20985550.1695;;0;21704500.49;0;21704500.49;0.982546
60.077.386/0001-61;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1533943.9;1815944.99;-83210.39;0;329589.76;54981.69;-915518.76;51711.02;864804.51;1922637.7;864804.51;1922637.7;1119178.41;213248.37;0;0;0;0;0;-10519.59;1119178.41;202728.78;;;-145518.48;-96392.67;0;0;0;0;0;0;0;0;0;0;-4337.28;0;0;0;-12183.42;-10885.63;0;0;0;0;0;0;0;0;0;0;0;0;-269;-269;-162308.18;-107547.3;1821674.74;2017819.18;2017819.18;1916928.221;;;1900000.001;-1250000;650000.001;0.941611
60.077.386/0001-61;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;5152321.54;1625405.24;425255.13;;498131.37;287216;-3397606.31;199782.78;2678101.73;2112404.02;2678101.73;2112404.02;70866.01;73304.58;;;;;;;70866.01;73304.58;;;-144910.17;-144490.9;;;;;;;;;;;-5140.48;;;;-5185.59;-5360.7;;;;;;;;;;;;;;;-155236.24;-149851.6;2593731.5;2035857;4053676.17;3850992.3615;;;3875000.0015;-3200000;675000.0015;0.955922
60.079.651/0001-40;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;513624.1;590188.05;1176081.76;0;0;1212.68;-553.86;0;1689152;591400.73;1689152;591400.73;0;327331.13;343067.21;0;0;0;0;0;343067.21;327331.13;155951.09;209221.61;-116307.91;-55714.28;0;0;0;0;0;0;0;0;0;0;-10446.54;0;0;0;-3881.5;-3881.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-130635.95;-59595.78;2057534.35;1068357.69;1068357.69;1014939.8055;;;1048517.9355;-218322.94;830194.9955;0.98143
60.079.651/0001-40;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4393644.58;3547279.1;2529286.21;0;0;2439817.55;0;0;6922930.79;5987096.65;6922930.79;5987096.65;0;1126060.23;128504.05;0;0;0;0;0;128504.05;1126060.23;440433.18;385667.63;-158186.3;-205160;0;0;0;0;0;0;0;0;0;0;-17678.6;0;0;0;-37227.06;-26387.56;0;0;-6547.62;-6547.62;0;0;0;0;0;0;0;0;0;0;-219639.58;-238095.18;7272228.44;7260729.33;7260729.33;6897692.8635;;;5246832.4035;-3254364.4;1992468.0035;0.722632
60.079.651/0001-40;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5268191.45;5538090.73;1541081.14;0;0;186528.31;-27.27;0;6809245.32;5724619.04;6809245.32;5724619.04;0;455569.8;170421.24;0;0;0;0;0;170421.24;455569.8;98606.47;0;-190831.65;-213151.8;0;0;0;0;0;0;0;0;0;0;-16874.86;0;0;0;-36236.31;-36236.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-243942.82;-249388.11;6834330.21;5930800.73;13191530.06;12531953.557;;;12535944.497;-9563846.4;2972098.097;0.950303
60.117.144/0001-54;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22927.39;22927.39;-6584.94;0;-17402.45;2538.33;0;0;-1060;25465.72;-1060;25465.72;0;0;0;0;0;0;0;0;0;0;;;-15002.04;-10002.04;0;0;0;0;0;0;0;0;-10.17;-10.17;0;0;0;0;-4140;-6558.29;0;0;0;0;0;0;0;0;0;0;0;0;-1000;-1000;-20152.21;-17570.5;-21212.21;7895.22;7895.22;7500.459;;0;7500.459;0;7500.459;0.95
60.117.144/0001-54;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26011.32;26011.32;1748.78;0;-822693.41;-821877.54;0;0;-794933.31;-795866.22;-794933.31;-795866.22;0;0;0;0;0;0;0;0;0;0;;;-15002.01;-15002.01;0;0;0;0;0;0;0;0;-56.64;-56.64;0;0;0;0;-1292.6;-65;0;0;0;0;0;0;0;0;0;0;0;0;-1500;-1500;-17851.25;-16623.65;-812784.56;-812489.87;-812489.87;0;;0;0;0;0;0
60.117.144/0001-54;2025-12-13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20498.38;20499.05;-27502.38;0;449841.36;481200.02;0;0;442837.36;501699.07;442837.36;501699.07;0;0;0;0;0;0;0;0;0;0;;;-15009;-15000;0;0;0;0;0;0;0;0;-40.3;-40.3;0;0;0;0;-1385.69;-195;0;0;0;0;0;0;0;0;0;0;0;0;-500;-500;-16934.99;-15735.3;425902.37;485963.77;-326526.1;0;;0;0;0;0;0
60.127.177/0001-85;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-333987.75;1053285.63;1501142.53;0;0;0;0;0;1167154.78;1053285.63;1167154.78;1053285.63;405433.75;405433.75;0;0;0;0;0;0;405433.75;405433.75;0;0;-145597.46;-145597.46;0;0;0;0;0;0;0;0;0;0;-9999.99;0;0;0;-3162.28;-3162.28;0;0;0;0;0;0;0;0;0;0;0;0;-19776.08;-19776.08;-178535.81;-168535.82;1394052.72;1290183.56;1290183.56;1225674.382;;0;1226167.002;-721986.49;504180.512;0.950382
60.127.177/0001-85;2025-09-30;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2156918.69;1951878.37;-701705.57;0;64579.05;64579.05;0;0;1519792.17;2016457.42;1519792.17;2016457.42;73597.74;73597.74;0;0;0;0;-107781.62;-107781.62;-34183.88;-34183.88;0;0;-203185.42;-203185.42;0;0;0;0;0;0;0;0;0;0;-9999.99;0;0;0;-5533.99;-5533.99;0;0;0;0;0;0;0;0;0;0;0;0;-5913.76;62145.19;-224633.16;-146574.22;1260975.13;1835699.32;1835699.32;1743914.354;;0;1835699.32;-1120144.98;715554.34;1
60.127.177/0001-85;2025-12-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009692.39;1924982.68;276327.98;0;-3515.39;-3515.39;0;0;2282504.98;1921467.29;2282504.98;1921467.29;46109.9;46109.9;0;0;0;0;-10374.48;-10374.48;35735.42;35735.42;0;0;-202114.44;-202114.44;0;0;0;0;0;0;0;0;0;0;-10000.03;0;0;0;-4743.44;-4743.44;0;0;0;0;0;0;0;0;0;0;0;0;-6153.2;-12365.71;-223011.11;-219223.59;2095229.29;1737979.12;3573678.44;3394994.52;;0;3333353.34;-2750808.73;582544.61;0.932751
60.176.399/0001-98;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1435068.06;1692520.69;-6283.23;0;0;0;0;0;1428784.83;1692520.69;1428784.83;1692520.69;3307776.65;2562654.48;0;0;0;0;0;0;3307776.65;2562654.48;0;0;-77829.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-42528;0;-120357.21;0;4616204.27;4255175.17;4255175.17;4042416.4115;;0;4272665.7715;-1229351.84;3043313.9315;1.00411
60.176.399/0001-98;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13710673.72;12191243.99;76569.99;0;0;0;0;0;13787243.71;12191243.99;13787243.71;12191243.99;2004668.3;1481026.21;0;0;0;0;0;0;2004668.3;1481026.21;0;0;-1019960.44;-1020225.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1195300.08;0;0;0;0;0;0;0;0;0;0;0;0;0;886156.07;-146446.32;-1329104.45;-1166672.1;14462807.56;12505598.1;12505598.11;11880318.2045;;;12177150.0045;-8118100;4059050.0045;0.973736
60.176.399/0001-98;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13367804.11;12905451.25;21373.18;0;-47500.15;0;0;0;13341677.14;12905451.25;13341677.14;12905451.25;588512.39;457644.51;0;0;0;0;0;0;588512.39;457644.51;0;0;-1031543.26;-943483.66;0;0;-2728.92;-2728.92;0;0;0;0;0;0;-21500;-21500;0;0;-130973.26;0;0;0;0;0;0;0;0;0;0;0;0;0;-371644.79;-37357.14;-1558390.23;-1005069.72;12371799.3;12358026.04;24863624.15;23620442.9425;;;24354300.0025;-20295250;4059050.0025;0.979515
60.220.343/0001-93;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;152761.15;142452.47;;;;;;;152761.15;142452.47;152761.15;142452.47;;;;;;;;;0;0;;;-37500;;;;-18375;;;;;;;;;;;;-204.75;-3162.29;;;;;;;;;;;;;-3725;;-59804.75;-3162.29;92956.4;139290.18;139290.18;132325.671;;;132325.671;0;132325.671;0.95
60.220.343/0001-93;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;252583.59;250293.59;;;;;;;252583.59;250293.59;;;-150000;-140000;;;-54181.81;-35500;;;;;;;;;;;-42572.79;;;;;;;;;;;;;;-200.2;-521.19;-246954.8;-176021.19;5628.79;74272.4;-176021.19;0;;;0;0;0;0
60.220.343/0001-93;2025-12-31;1;;;;;;;;;0;0;239985.09;239985.09;;;;;;;27708588.84;;;;27948573.93;239985.09;;;;;;;;;0;0;27948573.93;239985.09;43546.05;43443.4;;;;;;;43546.05;43443.4;;;-150000;-150000;;;-26808.49;-52064;;;;;;;;;;;;;;;;;;;;;;;;;15398.78;-605.6;-161409.71;-202669.6;27830710.27;80758.89;-95626.3;0;;;0;0;0;0
60.329.826/0001-20;2025-12-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1836409.66;1836409.66;0;0;0;0;0;0;1836409.66;1836409.66;0;0;-973307.35;-973307.35;0;0;0;0;0;0;0;0;0;0;-11000.01;0;0;0;-3162.29;-3162.29;0;0;0;0;0;0;0;0;0;0;0;0;-4838.55;-4838.55;-992308.2;-981308.19;844101.46;855101.47;855101.47;812346.3965;;0;855101.47;0;855101.47;1
60.373.688/0001-87;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1156874.81;;;;;;;0;1156874.81;0;1156874.81;0;189727.52;;;;;;;;189727.52;0;;;-110627.25;-10000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-110627.25;-10000;1235975.08;-10000;-10000;0;;0;0;0;0;0
60.373.688/0001-87;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4507629.02;;;;;;;;4507629.02;0;4507629.02;0;612.76;612.76;;;;;;;612.76;612.76;;;-299247.26;-23617.29;;;;;;;;;;;;;;;-3967.03;-3967.03;;;;;;;;;;;;;-11015;-11015;-314229.29;-38599.32;4194012.49;-37986.56;0;0;;;0;0;0;0
60.373.688/0001-87;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4731037.69;;;;;;;;4731037.69;0;4731037.69;0;208.78;0;;;;;;;208.78;0;;;-308128.15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-308128.15;0;4423118.32;0;0;0;;;0;0;0;0
60.395.755/0001-64;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1834474.9;1162253.6;-259615.44;;;;;707118.08;1574859.46;1869371.68;1574859.46;1869371.68;707118.08;;546121.39;546121.39;;;;;1253239.47;546121.39;;;-220516.4;-123380.78;;;;;;;;;-5869.57;-3369.57;;;;;-11486.97;-11422;;;;;;;;;;;;;-0.1;-0.1;-237873.04;-138172.45;2590225.89;2277320.62;2277320.62;2163454.59;;;2163454.59;0;2163454.59;0.95
60.395.755/0001-64;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3612959.19;2119009.01;-951749.48;124509.95;;;35193.75;35193.75;2696403.46;2278712.71;2696403.46;2278712.71;;;1101630.53;1101630.53;;;;;1101630.53;1101630.53;;;-284570.43;-284428.28;;;;;;;;;-7580.73;-7580.73;;;;;-10074.1;-8045.46;;;;;;;;;;;;;-0.01;-0.01;-302225.27;-300054.48;3495808.72;3080288.76;5350910.16;5083364.652;;;5222640.002;-3889200;1333440.002;0.976028
60.413.964/0001-93;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;-3013551.97;713811.21;;;;;;;-3013551.97;713811.21;-3013551.97;713811.21;44383.3;44383.3;;;;;;;44383.3;44383.3;;;-39643.95;-14761.91;;;;;;;;;;-270;;;;;-15000;-15000;;;;;;;;;;;;;-122.7;-122.7;-54766.65;-30154.61;-3023935.32;728039.9;728039.9;691637.905;;;746668.785;0;746668.785;1.025588
60.413.964/0001-93;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;-3004105.52;2298141.19;;;;;;;-3004105.52;2298141.19;-3004105.52;2298141.19;198853.97;198853.97;;;;;;;198853.97;198853.97;;;-77681.12;-64620.48;;;;;;;;;-776.31;-776.31;;;;;-10474.97;;-255507.13;-263515.96;;;;;;;;;;;-9999.9;-12508.37;-354439.43;-341421.12;-3159690.98;2155574.04;2155574.04;2047795.338;;;2185914.938;-2185914.94;-0.002;1.014076
60.413.964/0001-93;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
