CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
61.911.799/0001-62;2025-12-31;1;EZ Towers - Torre A;Av. Dr Chucri Zaidan, 1.649 - São Paulo - SP, 04711-130;22277.24;31;O empreendimento está localizado no principal eixo de desenvolvimento de São Paulo, com fácil acesso ao transporte público e cercado por uma crescente infraestrutura viária. O edifício também conta com Certificado de Destinação de Resíduos Sólidos, Certificação Fitwel e Selo Guia de Rodas.;0.508759;Renda
61.911.799/0001-62;2025-12-31;1;BrasilPrev;Rua Alexandre Dumas, 1671 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04717-004;11845;5;Empreendimento localizado na Chácara Santo Antônio, bairro nobre da cidade de São Paulo. Projetado para permitir uma ocupação eficiente e sustentável, ele também oferece inúmeras possibilidades de layouts. O empreendimento tem 11.845 m² de ABL (Área Bruta Locável), 5 pavimentos de 2.354 m², 253 vagas de estacionamento e 5 elevadores.;0.087658;Renda
61.911.799/0001-62;2025-12-31;1;Passeio 42;R. do Passeio, 42 - Centro, Rio de Janeiro - RJ, 20021-290;10499.68;12;O empreendimento está localizado na Zona Especial do Corredor Cultural, de preservação paisagística e ambiental do centro do Rio de Janeiro, próximo ao aeroporto Santos Dumont. O empreendmento tem 12 pavimentos de 1.100 m², vagas disponíveis no edifício, garagem e 4 elevadores.;0.054011;Renda
61.911.799/0001-62;2025-12-31;1;Paulista Office Park;Av. Paulista, 1912 - Cerqueira César, São Paulo - SP, 01311-000;8467.15;19;O empreendimento está localizado na Avenida Paulista, principal cartão postal de São Paulo. O empreendimento tem 8.467 m² de ABL (Área Bruta Locável), 19 pavimentos de 562 m², 132 vagas de estacionamento e 4 elevadores.;0.143508;Renda
61.911.799/0001-62;2025-12-31;1;Centro Empresarial Visconde de Ouro Preto (CEVOP);Rua Visconde de Ouro Preto, 5 - Botafogo;7161.6;11;O empreendimento está localizado na orla de Botafogo, Rio de Janeiro. Botafogo é um dos bairros mais movimentados da Zona Sul carioca e tem uma grande variedade de serviços e lojas de varejo, além de oferecer fácil acesso de diferentes pontos da cidade. O empreendimento tem 7.162 m² de ABL (Área Bruta Locável), 11 pavimentos de 716 m², 271 vagas de estacionamento e 4 elevadores.;0.064916;Renda
61.911.799/0001-62;2025-12-31;1;GlobalTech;Estrada Giuseppina Vianelli di Napoli, 1455 - Bosque das Palmeiras, Campinas - SP, 13086-530;5919.67;3;O GlobalTech é um empreendimento corporativo com estrutura moderna e arquitetura arrojada, localizado em Campinas, São Paulo. O empreendimento tem 5.919,67 m² de ABL (Área Bruta Locável) e conta com vagas de estacionamento e plataformas de acessibilidade.;0.051957;Renda
61.911.799/0001-62;2025-12-31;1;São Paulo Office Park II (SPOP II);Rua Alexandre Dumas, 1981 - Chácara Santo Antônio, São Paulo - SP, 04717-906;5599.65;3;O empreendimento está localizado em um dos pontos de maior visibilidade da região, na esquina da Rua Alexandre Dumas com a Rua José Guerra, próximo ao novo eixo corporativo de São Paulo, o Berrini - Chucri Zaidan, na zona sul da capital.  O empreendimento tem 5.600 m² de ABL (Área Bruta Locável), 3 pavimentos de 1.850 m², 75 vagas de estacionamento e 2 elevadores.;0.040096;Renda
61.911.799/0001-62;2025-12-31;1;Pasteur 110;Av. Pasteur, 110 - Botafogo, Rio de Janeiro - RJ, 22290-240;5372.65;11;O empreendimento está localizado em uma das históricas ruas da Zona Sul carioca. O empreendimento tem 5.373 m² de ABL (Área Bruta Locável), 11 pavimentos de 780 m², 100 vagas de estacionamento e 4 elevadores.;0.049095;Renda
62.082.124/0001-10;2025-12-31;1;Cidade Jardim Continental Tower;Av. Magalhães de Castro, 4.800 - São Paulo/SP;23758.97;26;-;0.4722;Renda
62.173.370/0001-88;2025-12-31;1;Torre Rio Claro Offices;Alameda Rio Claro, nº 190, Bela Vista, cidade e estado de São Paulo;2426.79;8;Subcondomínio Office, Condomínio Cidade Matarazzo. Imóveis correspondentes aos Escritórios nº 41, 42, 43, 51, 52, 53, 61 e 62;0.9492;Renda
62.173.916/0001-09;2025-09-30;1;Lotus Tower;Setor de Autarquias Norte - SA/N, Quadra 5, Bloco A, Asa Norte, Brasília/DF;21712.5;17;Direito de propriedade;1;Renda
62.254.106/0001-79;2025-09-30;1;BARÃO DE ICARAÍ;Rua Barão de Icaraí, nº 30 - apartamento 101 - Flamengo/RJ;0;1;100% de participação;0.2299;Venda
62.254.106/0001-79;2025-09-30;1;GAGO COUTINHO;Rua Gago Coutinho, nº 53, 55, 57, 59, 61;0;5;O Fundo vai desenvolver um empreendimento residencial, por meio de incorporação imobiliária;0.7701;Venda
62.305.611/0001-03;2025-12-31;1;Imoveis Pesa;Rodovia Br - 386, 3960, Sem Complemento, Nova Santa Rita, Nova Santa Rita/RS, Brasil, 92480-000;34997.11;5;Não possui;0.475326;Renda
62.731.360/0001-10;2025-12-31;1;A Mata - Casa 06;Rua Projetada, Casa 06, distrito de Trancoso - Porto Seguro/BA;420;1;A aquisição foi formalizada por Compromisso de Compra e Venda da Casa nº 6 do empreendimento residencial A MATA, localizada em Trancoso/BA, vinculada à respectiva fração ideal de terreno. O empreendimento contará com 18 unidades autônomas. Embora exista hipoteca sobre o terreno em favor do Banco Santander (Brasil) S.A., o ônus não recai sobre a fração ideal da unidade adquirida, que se encontra livre e desembaraçada de gravames.;0.159760601933215;Venda
62.731.360/0001-10;2025-12-31;1;A Mata - Casa 09;Rua Projetada, Casa 09, distrito de Trancoso - Porto Seguro/BA;420;1;A aquisição foi formalizada por Compromisso de Compra e Venda da Casa nº 9 do empreendimento residencial A MATA, localizada em Trancoso/BA, vinculada à respectiva fração ideal de terreno. O empreendimento contará com 18 unidades autônomas. Embora exista hipoteca sobre o terreno em favor do Banco Santander (Brasil) S.A., o ônus não recai sobre a fração ideal da unidade adquirida, que se encontra livre e desembaraçada de gravames.;0.159760601933215;Venda
62.855.536/0001-46;2025-12-31;1;Lotus Tower;Quadra 5, S/n, Lote A, Setor Norte (brazlândia), Brasília/DF, Brasil, 72705-050;50000;16;Direito de propriedade;0.92809428874282;Renda
63.104.203/0001-48;2025-12-31;1;Ambev CDDs ENF;Rua Padre Vicente Próspero n.145, Area A-3-2;0.080142;1;Ativos imobiliários adquiridos por meio de direitos reais de superfície, pelos quais o fundo obtém o direito de uso e exploração econômica de imóveis de terceiros por prazo determinado. Os ativos são destinados exclusivamente à locação na modalidade built to suit, regida pelo art. 54-A da Lei do Inquilinato, que prevê multa altamente punitiva em caso de rescisão antecipada. A aquisição ocorreu com os ativos já operacionais há pelo menos seis meses, reduzindo risco de construção, e conta como principais garantias contratos de longo prazo com locatários de baixo risco de crédito (locatárias com rating), seguros do projeto e procuração que permite ao locador assumir ou redirecionar o uso da energia e a titularidade do medidor em caso de inadimplência.;0.361265498076101;Renda
63.104.203/0001-48;2025-12-31;1;Ambev CDDs ESS1;Estância Vô Ninha, Estrada Ninho das Cobras (Av.14/M12.322);0.1096;1;Ativos imobiliários adquiridos por meio de direitos reais de superfície, pelos quais o fundo obtém o direito de uso e exploração econômica de imóveis de terceiros por prazo determinado. Os ativos são destinados exclusivamente à locação na modalidade built to suit, regida pelo art. 54-A da Lei do Inquilinato, que prevê multa altamente punitiva em caso de rescisão antecipada. A aquisição ocorreu com os ativos já operacionais há pelo menos seis meses, reduzindo risco de construção, e conta como principais garantias contratos de longo prazo com locatários de baixo risco de crédito (locatárias com rating), seguros do projeto e procuração que permite ao locador assumir ou redirecionar o uso da energia e a titularidade do medidor em caso de inadimplência.;0.211628901239846;Renda
63.104.203/0001-48;2025-12-31;1;Ambev CDDs ESS2;Sitio Santa Mariana, Estrada de São Berto Km 02;0.15;1;Ativos imobiliários adquiridos por meio de direitos reais de superfície, pelos quais o fundo obtém o direito de uso e exploração econômica de imóveis de terceiros por prazo determinado. Os ativos são destinados exclusivamente à locação na modalidade built to suit, regida pelo art. 54-A da Lei do Inquilinato, que prevê multa altamente punitiva em caso de rescisão antecipada. A aquisição ocorreu com os ativos já operacionais há pelo menos seis meses, reduzindo risco de construção, e conta como principais garantias contratos de longo prazo com locatários de baixo risco de crédito (locatárias com rating), seguros do projeto e procuração que permite ao locador assumir ou redirecionar o uso da energia e a titularidade do medidor em caso de inadimplência.;0.215476699444207;Renda
63.104.203/0001-48;2025-12-31;1;Ambev CDDs ESS3;Estância Cantinho do Brasileirinho, Estrada São Bento;0.15;1;Ativos imobiliários adquiridos por meio de direitos reais de superfície, pelos quais o fundo obtém o direito de uso e exploração econômica de imóveis de terceiros por prazo determinado. Os ativos são destinados exclusivamente à locação na modalidade built to suit, regida pelo art. 54-A da Lei do Inquilinato, que prevê multa altamente punitiva em caso de rescisão antecipada. A aquisição ocorreu com os ativos já operacionais há pelo menos seis meses, reduzindo risco de construção, e conta como principais garantias contratos de longo prazo com locatários de baixo risco de crédito (locatárias com rating), seguros do projeto e procuração que permite ao locador assumir ou redirecionar o uso da energia e a titularidade do medidor em caso de inadimplência.;0.211628901239846;Renda
63.240.822/0001-60;2025-12-31;1;Grand Plaza Shopping;Avenida Industrial, 600, Sem Complemento, Campestre, Santo André/SP, Brasil, 09080-510;72000;1;Não possui caracteristicas que destoem dos demais;0.18283545821983;Renda
63.240.822/0001-60;2025-12-31;1;Tiete Plaza Shopping;Avenida Raimundo Pereira De Magalhaes, 1465, Sem Complemento, Jardim Íris, São Paulo/SP, Brasil, 05145-000;36914;1;Não possui caracteristicas que destoem dos demais;0.24064352338044;Renda
63.240.822/0001-60;2025-12-31;1;Santana Parque Shopping;Rua Conselheiro Moreira De Barros, 2780, , Lauzane Paulista, Sao Paulo/SP, Brasil, 02430-001;26496;1;Não possui caracteristicas que destoem dos demais;0.03082905244845;Renda
63.240.822/0001-60;2025-12-31;1;Caxias Shopping;Rodovia Washington Luiz, 2895, Sem Complemento, Parque Duque, Duque De Caxias/RJ, Brasil, 25085-008;28074;1;Não possui caracteristicas que destoem dos demais;0.04992360739918;Renda
63.240.822/0001-60;2025-12-31;1;Shopping Metropolitano Barra;Avenida Embaixador Abelardo Bueno, 1300, Sem Complemento, Barra Olímpica, Rio De Janeiro/RJ, Brasil, 22775-023;43275;1;Não possui caracteristicas que destoem dos demais;0.1203019652357;Renda
63.240.822/0001-60;2025-12-31;1;Shopping Ponta Negra;Avenida Coronel Teixeira, 5705, Sem Complemento, Ponta Negra, Manaus/AM, Brasil, 69037-000;35029;1;Não possui caracteristicas que destoem dos demais;0.09244738061432;Renda
63.240.822/0001-60;2025-12-31;1;CAMPINAS SHOPPING CENTER;Rua Jacy Teixeira Camargo, 940, 940, Sem Complemento, Jardim Do Lago, Campinas/SP, Brasil, 13050-913;57000;1;Não possui caracteristicas que destoem dos demais;0.08334905347633;Renda
63.240.822/0001-60;2025-12-31;1;Shopping Bela Vista;Alameda Euvaldo Luz, 92, Sem Complemento, Horto Bela Vista, Salvador/BA, Brasil, 41098-020;51143;1;Não possui caracteristicas que destoem dos demais;0.05134731875165;Renda
63.240.822/0001-60;2025-12-31;1;Downtown (varejo dos blocos 5 7 e 17);Avenida Das Americas, 500, Sem Complemento, Barra Da Tijuca, Rio De Janeiro/RJ, Brasil, 22640-100;9611;1;Não possui caracteristicas que destoem dos demais;0.04762125333461;Venda
63.279.539/0001-41;2025-12-31;1;CONDOMÍNIO ENSEADA DO CASTELO;PRAIA DO FORTE, MATA DE SÃO JOÃO - BA;81000;1;IMOVEL ENSEADA;1;Venda
63.327.294/0001-80;2025-12-31;1;Condomínio Basílio, 177 - Ramal;R. Sete de Abril, 295 e 309;2347.06;8;Lojas 01 a 08,  localizadas no pavimento térreo do Condomínio Basílio 177, respectivamente objeto das matrículas n°s 117.588 a 177.595, todas do 5º Oficial do Registro de Imóveis de São Paulo, compreendendo uma área privativa de 2.347,06 m².;1;Renda
63.360.692/0001-07;2025-12-31;1;Pátio Victor Malzoni CJ 53;Avenida Brigadeiro Faria Lima, 3477;378.67;1;Conjunto 53;1;Renda
63.416.131/0001-74;2025-12-31;1;Condomínio São Paulo Bay;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, Real Parque, CEP 05686-002, São Paulo/SP - Unid 91;220;1;Não possui informação apresentada;0.184136779200854;Venda
63.416.131/0001-74;2025-12-31;1;Condomínio São Paulo Bay;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, RealParque, CEP 05686-002, São Paulo/SP - Unid 92;220;1;Não possui informação apresentada;0.186481431771395;Venda
63.416.131/0001-74;2025-12-31;1;Condomínio São Paulo Bay;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, RealParque, CEP 05686-002, São Paulo/SP - Unid 202;220;1;Não possui informação apresentada;0.198473939087345;Venda
63.416.131/0001-74;2025-12-31;1;Condomínio São Paulo Bay;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, RealParque, CEP 05686-002, São Paulo/SP - Unid 193;220;1;não possui informação apresentada;0.215453924970203;Venda
63.416.131/0001-74;2025-12-31;1;Condomínio São Paulo Bay;Avenida Ulysses Reis de Mattos, nº 105 e Avenida Duquesa de Goias, nº 523, RealParque, CEP 05686-002, São Paulo/SP - Unid 194;220;1;Não possui informação apresentada;0.215453924970203;Venda
63.492.653/0001-55;2025-12-31;1;171874_63492;171874_63492 - Avenida Escola Politécnica, 760, - Rio Pequeno. CEP: 05350-901.;209.6;1;Não possui informação apresentada;1;Venda
63.566.516/0001-18;2025-12-31;1;GENERAL ARTIGAS;Rua General Artigas, nº 119, Leblon, Rio de Janeiro - RJ;0;0;0;0;Venda
63.574.240/0001-10;2025-12-31;2;Terminal Multimodal de Camaçari;Via de Ligação , Polo Petroquimico de Camaçari - BA;338477.53;1;matricula 35341;1;Renda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 1501;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.12;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 2401;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.35;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 2901;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.35;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 3101;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.35;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 3301;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.57;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;GIO Jardins Unidade 1801;Alameda Gabriel Monteiro da Silva n° 125, 135, 137, 145 e Rua Carumbé n° 51, Jardim América;200.12;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 4.226.683,26;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;HADDOCK 885 Unidade 801;Rua Haddock Lobo 885 e na Alameda Itu n° 1200, 1210, 1212, 1232;207.95;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 6.700.171,72;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;HADDOCK 885 Unidade 901;Rua Haddock Lobo 885 e na Alameda Itu n° 1200, 1210, 1212, 1232;207.05;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 6.700.171,72;0.166666;Venda
63.574.892/0001-54;2025-12-31;1;HADDOCK 885 Unidade 1001;Rua Haddock Lobo 885 e na Alameda Itu n° 1200, 1210, 1212, 1232;207.05;1;Unidade residencial, comprada com opção de recompra (por parte do vendedor) Preço de Aquisição: R$ 6.700.171,72;0.166666;Venda
63.787.833/0001-64;2025-12-31;1;Ed. Panambi;Rua Geraldo Flausino Gomes, 61;237.96;1;1;1;Renda
63.811.693/0001-12;2025-12-31;1;Condomínio Citlog Sul de Minas;Av. Porto Seco, 1.540, Aeroporto - Varginha - MG;78542.74;14;-;1;Renda
63.879.740/0001-60;2025-12-31;1;Campus Matrícula N° 85.657;Praça Tereza Cristina, 88 - Centro, Guarulhos - SP;15658.97;1;Campus Matrícula N° 85.657;1;Renda
63.879.740/0001-60;2025-12-31;1;Campus Matrícula N° 87.164;Praça Tereza Cristina, 88 - Centro, Guarulhos - SP;5346.94;1;Campus Matrícula N° 87.164;1;Renda
63.879.740/0001-60;2025-12-31;1;Campus Matrícula N° 86.813;Praça Tereza Cristina, 88 - Centro, Guarulhos - SP;4081.79;1;Campus Matrícula N° 86.813;1;Renda
63.879.740/0001-60;2025-12-31;1;Campus Matrícula N° 62.914;Praça Tereza Cristina, 88 - Centro, Guarulhos - SP;300;1;Campus Matrícula N° 62.914;1;Renda
63.879.740/0001-60;2025-12-31;1;Largo Paissandú Matrícula N° 58.212;Lg. do Paissandú, 62/72 - Centro Histórico de São Paulo, São Paulo - SP, 01034-010;100.32;1;Largo Paissandú Matrícula N° 58.212;1;Renda
63.879.740/0001-60;2025-12-31;1;Largo Paissandú Matrícula N° 58.213;Lg. do Paissandú, 62/72 - Centro Histórico de São Paulo, São Paulo - SP, 01034-010;105.13;1;Largo Paissandú Matrícula N° 58.213;1;Renda
63.879.740/0001-60;2025-12-31;1;Matrícula N° 113.163;Avenida Jorge Amado S/N - Guarulhos - São Paulo/SP;5000;1;Matrícula N° 113.163;1;Renda
63.879.740/0001-60;2025-12-31;1;Matrícula N° 218.538;Rua Padre Jose de Ancheita, 652, 756 e 762 - Santo Amaro, São Paulo/SP;91.85;1;Matrícula N° 218.538;1;Renda
63.879.740/0001-60;2025-12-31;1;Matrícula N° 218.539;Rua Padre Jose de Ancheita, 652, 756 e 762 - Santo Amaro, São Paulo/SP;91.85;1;Matrícula N° 218.539;1;Renda
63.879.740/0001-60;2025-12-31;1;Matrícula N° 218.540;Rua Padre Jose de Ancheita, 652, 756 e 762 - Santo Amaro, São Paulo/SP;91.85;1;Matrícula N° 218.540;1;Renda
